transaction_id,transaction_date,transaction_month,transaction_year,month_name,account_id,customer_id,transaction_type,category,merchant,amount,amount_abs,income_amount,expense_amount,net_amount,payment_method,location,is_recurring,is_unusual,balance_after_transaction,category_budget,category_month_expense,budget_variance,budget_variance_pct,budget_status
TXN0003876,2025-06-06,2025-06-01,2025,June,ACC00059,CUST0048,Expense,Groceries,FreshMart,-25.96,25.96,0.0,25.96,-25.96,Debit Card,Glasgow,False,False,23676.97,2100.0,1946.74,153.26,0.073,Within Budget
TXN0003877,2025-06-06,2025-06-01,2025,June,ACC00069,CUST0057,Expense,Healthcare,GymCore,-43.64,43.64,0.0,43.64,-43.64,Direct Debit,Glasgow,True,False,-1242.39,6000.0,5609.78,390.22,0.065,Within Budget
TXN0003878,2025-06-06,2025-06-01,2025,June,ACC00074,CUST0061,Expense,Healthcare,GymCore,-72.07,72.07,0.0,72.07,-72.07,Direct Debit,Birmingham,True,False,6500.34,6000.0,5609.78,390.22,0.065,Within Budget
TXN0003879,2025-06-06,2025-06-01,2025,June,ACC00074,CUST0061,Expense,Shopping,StyleMarket,-494.99,494.99,0.0,494.99,-494.99,Debit Card,Edinburgh,False,False,6005.35,7000.0,8320.68,-1320.68,-0.1887,Over Budget
TXN0003880,2025-06-06,2025-06-01,2025,June,ACC00077,CUST0064,Expense,Healthcare,GymCore,-42.89,42.89,0.0,42.89,-42.89,Direct Debit,Birmingham,True,False,19318.25,6000.0,5609.78,390.22,0.065,Within Budget
TXN0003881,2025-06-06,2025-06-01,2025,June,ACC00079,CUST0065,Expense,Healthcare,GymCore,-40.14,40.14,0.0,40.14,-40.14,Direct Debit,Edinburgh,True,False,24968.7,6000.0,5609.78,390.22,0.065,Within Budget
TXN0003882,2025-06-06,2025-06-01,2025,June,ACC00085,CUST0070,Expense,Subscriptions,NewsDesk,-33.27,33.27,0.0,33.27,-33.27,Direct Debit,Online,True,False,-9115.62,4700.0,4726.18,-26.18,-0.0056,Near Budget
TXN0003883,2025-06-06,2025-06-01,2025,June,ACC00115,CUST0094,Expense,Healthcare,GymCore,-49.81,49.81,0.0,49.81,-49.81,Direct Debit,Liverpool,True,False,26246.56,6000.0,5609.78,390.22,0.065,Within Budget
TXN0003884,2025-06-06,2025-06-01,2025,June,ACC00115,CUST0094,Expense,Subscriptions,StreamPlus,-11.63,11.63,0.0,11.63,-11.63,Direct Debit,Online,True,False,26234.93,4700.0,4726.18,-26.18,-0.0056,Near Budget
TXN0003885,2025-06-06,2025-06-01,2025,June,ACC00130,CUST0104,Expense,Shopping,TechCorner,-259.85,259.85,0.0,259.85,-259.85,Debit Card,London,False,False,21552.15,7000.0,8320.68,-1320.68,-0.1887,Over Budget
TXN0003886,2025-06-06,2025-06-01,2025,June,ACC00131,CUST0105,Expense,Healthcare,GymCore,-66.91,66.91,0.0,66.91,-66.91,Direct Debit,Birmingham,True,False,17377.03,6000.0,5609.78,390.22,0.065,Within Budget
TXN0003887,2025-06-06,2025-06-01,2025,June,ACC00133,CUST0106,Expense,Healthcare,GymCore,-51.35,51.35,0.0,51.35,-51.35,Direct Debit,London,True,False,21584.51,6000.0,5609.78,390.22,0.065,Within Budget
TXN0003888,2025-06-07,2025-06-01,2025,June,ACC00001,CUST0001,Expense,Utilities,MobileConnect,-92.88,92.88,0.0,92.88,-92.88,Direct Debit,London,True,False,14890.5,17000.0,17938.79,-938.79,-0.0552,Near Budget
TXN0003889,2025-06-07,2025-06-01,2025,June,ACC00002,CUST0002,Expense,Groceries,GreenGrocer,-28.76,28.76,0.0,28.76,-28.76,Debit Card,Liverpool,False,False,15073.79,2100.0,1946.74,153.26,0.073,Within Budget
TXN0003890,2025-06-07,2025-06-01,2025,June,ACC00005,CUST0004,Expense,Utilities,WaterWorks,-102.1,102.1,0.0,102.1,-102.1,Direct Debit,Edinburgh,True,False,11305.46,17000.0,17938.79,-938.79,-0.0552,Near Budget
TXN0003891,2025-06-07,2025-06-01,2025,June,ACC00010,CUST0008,Expense,Utilities,PowerGrid,-99.82,99.82,0.0,99.82,-99.82,Direct Debit,Glasgow,True,False,10165.71,17000.0,17938.79,-938.79,-0.0552,Near Budget
TXN0003892,2025-06-07,2025-06-01,2025,June,ACC00018,CUST0014,Expense,Healthcare,GymCore,-50.31,50.31,0.0,50.31,-50.31,Direct Debit,Leeds,True,False,-10462.79,6000.0,5609.78,390.22,0.065,Within Budget
TXN0003893,2025-06-07,2025-06-01,2025,June,ACC00028,CUST0022,Expense,Utilities,MobileConnect,-264.47,264.47,0.0,264.47,-264.47,Direct Debit,Liverpool,True,False,9484.14,17000.0,17938.79,-938.79,-0.0552,Near Budget
TXN0003894,2025-06-07,2025-06-01,2025,June,ACC00032,CUST0026,Expense,Healthcare,GymCore,-57.51,57.51,0.0,57.51,-57.51,Direct Debit,Cardiff,True,False,9117.24,6000.0,5609.78,390.22,0.065,Within Budget
TXN0003895,2025-06-07,2025-06-01,2025,June,ACC00033,CUST0027,Refund,Refunds,ShopHub Refund,12.67,12.67,0.0,0.0,12.67,Debit Card,Leeds,False,False,11866.58,0.0,0.0,0.0,0.0,Not Budgeted
TXN0003896,2025-06-07,2025-06-01,2025,June,ACC00038,CUST0031,Expense,Healthcare,HealthFirst,-142.7,142.7,0.0,142.7,-142.7,Credit Card,Manchester,False,False,-10212.26,6000.0,5609.78,390.22,0.065,Within Budget
TXN0003897,2025-06-07,2025-06-01,2025,June,ACC00039,CUST0031,Expense,Healthcare,GymCore,-36.41,36.41,0.0,36.41,-36.41,Direct Debit,Leeds,True,False,6323.13,6000.0,5609.78,390.22,0.065,Within Budget
TXN0003898,2025-06-07,2025-06-01,2025,June,ACC00044,CUST0036,Expense,Groceries,FreshMart,-48.64,48.64,0.0,48.64,-48.64,Credit Card,Manchester,False,False,7872.62,2100.0,1946.74,153.26,0.073,Within Budget
TXN0003899,2025-06-07,2025-06-01,2025,June,ACC00051,CUST0043,Expense,Shopping,TechCorner,-189.8,189.8,0.0,189.8,-189.8,Mobile Wallet,Liverpool,False,False,20556.54,7000.0,8320.68,-1320.68,-0.1887,Over Budget
TXN0003900,2025-06-07,2025-06-01,2025,June,ACC00058,CUST0048,Expense,Utilities,MobileConnect,-236.13,236.13,0.0,236.13,-236.13,Direct Debit,Glasgow,True,False,15891.44,17000.0,17938.79,-938.79,-0.0552,Near Budget
TXN0003901,2025-06-07,2025-06-01,2025,June,ACC00058,CUST0048,Expense,Dining,BistroBox,-56.09,56.09,0.0,56.09,-56.09,Debit Card,Leeds,False,False,15835.35,1800.0,2473.27,-673.27,-0.374,Over Budget
TXN0003902,2025-06-07,2025-06-01,2025,June,ACC00060,CUST0049,Expense,Healthcare,GymCore,-54.91,54.91,0.0,54.91,-54.91,Direct Debit,Birmingham,True,False,854.1,6000.0,5609.78,390.22,0.065,Within Budget
TXN0003903,2025-06-07,2025-06-01,2025,June,ACC00060,CUST0049,Expense,Subscriptions,NewsDesk,-21.03,21.03,0.0,21.03,-21.03,Direct Debit,Online,True,False,833.07,4700.0,4726.18,-26.18,-0.0056,Near Budget
TXN0003904,2025-06-07,2025-06-01,2025,June,ACC00068,CUST0056,Expense,Healthcare,GymCore,-31.57,31.57,0.0,31.57,-31.57,Direct Debit,Glasgow,True,False,18951.37,6000.0,5609.78,390.22,0.065,Within Budget
TXN0003905,2025-06-07,2025-06-01,2025,June,ACC00071,CUST0059,Expense,Utilities,WaterWorks,-217.09,217.09,0.0,217.09,-217.09,Direct Debit,Birmingham,True,False,18170.45,17000.0,17938.79,-938.79,-0.0552,Near Budget
TXN0003906,2025-06-07,2025-06-01,2025,June,ACC00078,CUST0065,Expense,Utilities,WaterWorks,-192.23,192.23,0.0,192.23,-192.23,Direct Debit,Edinburgh,True,False,2667.26,17000.0,17938.79,-938.79,-0.0552,Near Budget
TXN0003907,2025-06-07,2025-06-01,2025,June,ACC00081,CUST0067,Expense,Utilities,WaterWorks,-114.98,114.98,0.0,114.98,-114.98,Direct Debit,London,True,False,-5800.41,17000.0,17938.79,-938.79,-0.0552,Near Budget
TXN0003908,2025-06-07,2025-06-01,2025,June,ACC00084,CUST0070,Expense,Healthcare,GymCore,-62.09,62.09,0.0,62.09,-62.09,Direct Debit,Bristol,True,False,21981.26,6000.0,5609.78,390.22,0.065,Within Budget
TXN0003909,2025-06-07,2025-06-01,2025,June,ACC00085,CUST0070,Expense,Utilities,MobileConnect,-232.02,232.02,0.0,232.02,-232.02,Direct Debit,Bristol,True,False,-9347.64,17000.0,17938.79,-938.79,-0.0552,Near Budget
TXN0003910,2025-06-07,2025-06-01,2025,June,ACC00089,CUST0074,Expense,Healthcare,GymCore,-39.42,39.42,0.0,39.42,-39.42,Direct Debit,Manchester,True,False,-9200.85,6000.0,5609.78,390.22,0.065,Within Budget
TXN0003911,2025-06-07,2025-06-01,2025,June,ACC00091,CUST0075,Expense,Utilities,PowerGrid,-260.91,260.91,0.0,260.91,-260.91,Direct Debit,Birmingham,True,False,18828.34,17000.0,17938.79,-938.79,-0.0552,Near Budget
TXN0003912,2025-06-07,2025-06-01,2025,June,ACC00095,CUST0077,Expense,Healthcare,FlashElectronics,-2542.38,2542.38,0.0,2542.38,-2542.38,Credit Card,Online,False,True,-1259.07,6000.0,5609.78,390.22,0.065,Within Budget
TXN0003913,2025-06-07,2025-06-01,2025,June,ACC00097,CUST0079,Expense,Subscriptions,MusicWave,-37.12,37.12,0.0,37.12,-37.12,Direct Debit,Online,True,False,19759.71,4700.0,4726.18,-26.18,-0.0056,Near Budget
TXN0003914,2025-06-07,2025-06-01,2025,June,ACC00106,CUST0086,Expense,Entertainment,StreamPlus,-78.46,78.46,0.0,78.46,-78.46,Debit Card,Liverpool,False,False,25873.37,900.0,1295.04,-395.04,-0.4389,Over Budget
TXN0003915,2025-06-07,2025-06-01,2025,June,ACC00109,CUST0088,Expense,Utilities,MobileConnect,-175.0,175.0,0.0,175.0,-175.0,Direct Debit,Liverpool,True,False,20115.83,17000.0,17938.79,-938.79,-0.0552,Near Budget
TXN0003916,2025-06-07,2025-06-01,2025,June,ACC00117,CUST0095,Expense,Healthcare,GymCore,-32.61,32.61,0.0,32.61,-32.61,Direct Debit,Liverpool,True,False,15632.94,6000.0,5609.78,390.22,0.065,Within Budget
TXN0003917,2025-06-07,2025-06-01,2025,June,ACC00117,CUST0095,Expense,Subscriptions,StreamPlus,-40.26,40.26,0.0,40.26,-40.26,Direct Debit,Online,True,False,15592.68,4700.0,4726.18,-26.18,-0.0056,Near Budget
TXN0003918,2025-06-07,2025-06-01,2025,June,ACC00118,CUST0096,Expense,Utilities,MobileConnect,-149.53,149.53,0.0,149.53,-149.53,Direct Debit,Liverpool,True,False,2739.1,17000.0,17938.79,-938.79,-0.0552,Near Budget
TXN0003919,2025-06-07,2025-06-01,2025,June,ACC00122,CUST0099,Expense,Subscriptions,CloudBox,-32.12,32.12,0.0,32.12,-32.12,Direct Debit,Online,True,False,5636.57,4700.0,4726.18,-26.18,-0.0056,Near Budget
TXN0003920,2025-06-07,2025-06-01,2025,June,ACC00125,CUST0100,Expense,Travel,MetroTravel,-911.49,911.49,0.0,911.49,-911.49,Debit Card,Liverpool,False,False,23677.74,5500.0,3004.25,2495.75,0.4538,Within Budget
TXN0003921,2025-06-07,2025-06-01,2025,June,ACC00127,CUST0102,Expense,Subscriptions,CloudBox,-28.87,28.87,0.0,28.87,-28.87,Direct Debit,Online,True,False,12827.99,4700.0,4726.18,-26.18,-0.0056,Near Budget
TXN0003922,2025-06-07,2025-06-01,2025,June,ACC00128,CUST0103,Expense,Utilities,WaterWorks,-177.28,177.28,0.0,177.28,-177.28,Direct Debit,Glasgow,True,False,17313.81,17000.0,17938.79,-938.79,-0.0552,Near Budget
TXN0003923,2025-06-07,2025-06-01,2025,June,ACC00131,CUST0105,Expense,Utilities,WaterWorks,-181.27,181.27,0.0,181.27,-181.27,Direct Debit,Birmingham,True,False,17195.76,17000.0,17938.79,-938.79,-0.0552,Near Budget
TXN0003924,2025-06-07,2025-06-01,2025,June,ACC00134,CUST0107,Expense,Healthcare,GymCore,-43.43,43.43,0.0,43.43,-43.43,Direct Debit,Leeds,True,False,25259.68,6000.0,5609.78,390.22,0.065,Within Budget
TXN0003925,2025-06-07,2025-06-01,2025,June,ACC00147,CUST0118,Expense,Utilities,PowerGrid,-89.08,89.08,0.0,89.08,-89.08,Direct Debit,Edinburgh,True,False,16607.66,17000.0,17938.79,-938.79,-0.0552,Near Budget
TXN0003926,2025-06-08,2025-06-01,2025,June,ACC00009,CUST0007,Expense,Utilities,WaterWorks,-233.39,233.39,0.0,233.39,-233.39,Direct Debit,London,True,False,15259.34,17000.0,17938.79,-938.79,-0.0552,Near Budget
TXN0003927,2025-06-08,2025-06-01,2025,June,ACC00016,CUST0013,Expense,Utilities,PowerGrid,-119.76,119.76,0.0,119.76,-119.76,Direct Debit,Edinburgh,True,False,16707.16,17000.0,17938.79,-938.79,-0.0552,Near Budget
TXN0003928,2025-06-08,2025-06-01,2025,June,ACC00021,CUST0017,Expense,Subscriptions,MusicWave,-34.53,34.53,0.0,34.53,-34.53,Direct Debit,Online,True,False,18147.62,4700.0,4726.18,-26.18,-0.0056,Near Budget
TXN0003929,2025-06-08,2025-06-01,2025,June,ACC00022,CUST0018,Expense,Dining,BistroBox,-56.55,56.55,0.0,56.55,-56.55,Debit Card,Bristol,False,False,-10801.02,1800.0,2473.27,-673.27,-0.374,Over Budget
TXN0003930,2025-06-08,2025-06-01,2025,June,ACC00025,CUST0020,Expense,Utilities,MobileConnect,-206.95,206.95,0.0,206.95,-206.95,Direct Debit,Manchester,True,False,7305.83,17000.0,17938.79,-938.79,-0.0552,Near Budget
TXN0003931,2025-06-08,2025-06-01,2025,June,ACC00030,CUST0024,Expense,Subscriptions,NewsDesk,-35.73,35.73,0.0,35.73,-35.73,Direct Debit,Online,True,False,-6071.12,4700.0,4726.18,-26.18,-0.0056,Near Budget
TXN0003932,2025-06-08,2025-06-01,2025,June,ACC00033,CUST0027,Expense,Shopping,ShopHub,-99.41,99.41,0.0,99.41,-99.41,Mobile Wallet,Cardiff,False,False,11767.17,7000.0,8320.68,-1320.68,-0.1887,Over Budget
TXN0003933,2025-06-08,2025-06-01,2025,June,ACC00034,CUST0028,Expense,Utilities,WaterWorks,-166.53,166.53,0.0,166.53,-166.53,Direct Debit,Leeds,True,False,11644.18,17000.0,17938.79,-938.79,-0.0552,Near Budget
TXN0003934,2025-06-08,2025-06-01,2025,June,ACC00043,CUST0035,Expense,Utilities,WaterWorks,-191.77,191.77,0.0,191.77,-191.77,Direct Debit,Manchester,True,False,15750.96,17000.0,17938.79,-938.79,-0.0552,Near Budget
TXN0003935,2025-06-08,2025-06-01,2025,June,ACC00057,CUST0047,Expense,Utilities,WaterWorks,-192.86,192.86,0.0,192.86,-192.86,Direct Debit,Manchester,True,False,54.89,17000.0,17938.79,-938.79,-0.0552,Near Budget
TXN0003936,2025-06-08,2025-06-01,2025,June,ACC00061,CUST0050,Expense,Utilities,MobileConnect,-158.37,158.37,0.0,158.37,-158.37,Direct Debit,Edinburgh,True,False,-216.51,17000.0,17938.79,-938.79,-0.0552,Near Budget
TXN0003937,2025-06-08,2025-06-01,2025,June,ACC00065,CUST0053,Expense,Subscriptions,MusicWave,-49.03,49.03,0.0,49.03,-49.03,Direct Debit,Online,True,False,15782.05,4700.0,4726.18,-26.18,-0.0056,Near Budget
TXN0003938,2025-06-08,2025-06-01,2025,June,ACC00070,CUST0058,Expense,Groceries,DailyBasket,-41.35,41.35,0.0,41.35,-41.35,Credit Card,Edinburgh,False,False,23710.65,2100.0,1946.74,153.26,0.073,Within Budget
TXN0003939,2025-06-08,2025-06-01,2025,June,ACC00080,CUST0066,Expense,Subscriptions,CloudBox,-21.67,21.67,0.0,21.67,-21.67,Direct Debit,Online,True,False,6093.11,4700.0,4726.18,-26.18,-0.0056,Near Budget
TXN0003940,2025-06-08,2025-06-01,2025,June,ACC00080,CUST0066,Expense,Groceries,GreenGrocer,-50.56,50.56,0.0,50.56,-50.56,Debit Card,Glasgow,False,False,6042.55,2100.0,1946.74,153.26,0.073,Within Budget
TXN0003941,2025-06-08,2025-06-01,2025,June,ACC00084,CUST0070,Expense,Subscriptions,MusicWave,-23.77,23.77,0.0,23.77,-23.77,Direct Debit,Online,True,False,21957.49,4700.0,4726.18,-26.18,-0.0056,Near Budget
TXN0003942,2025-06-08,2025-06-01,2025,June,ACC00090,CUST0074,Expense,Subscriptions,CloudBox,-41.65,41.65,0.0,41.65,-41.65,Direct Debit,Online,True,False,16556.74,4700.0,4726.18,-26.18,-0.0056,Near Budget
TXN0003943,2025-06-08,2025-06-01,2025,June,ACC00095,CUST0077,Expense,Utilities,MobileConnect,-236.62,236.62,0.0,236.62,-236.62,Direct Debit,London,True,False,-1495.69,17000.0,17938.79,-938.79,-0.0552,Near Budget
TXN0003944,2025-06-08,2025-06-01,2025,June,ACC00100,CUST0081,Expense,Subscriptions,CloudBox,-35.31,35.31,0.0,35.31,-35.31,Direct Debit,Online,True,False,26194.12,4700.0,4726.18,-26.18,-0.0056,Near Budget
TXN0003945,2025-06-08,2025-06-01,2025,June,ACC00104,CUST0085,Expense,Dining,LunchLane,-35.61,35.61,0.0,35.61,-35.61,Credit Card,Edinburgh,False,False,-5123.64,1800.0,2473.27,-673.27,-0.374,Over Budget
TXN0003946,2025-06-08,2025-06-01,2025,June,ACC00123,CUST0099,Expense,Subscriptions,CloudBox,-11.13,11.13,0.0,11.13,-11.13,Direct Debit,Online,True,False,-1769.64,4700.0,4726.18,-26.18,-0.0056,Near Budget
TXN0003947,2025-06-08,2025-06-01,2025,June,ACC00124,CUST0100,Expense,Utilities,PowerGrid,-122.84,122.84,0.0,122.84,-122.84,Direct Debit,Manchester,True,False,11639.74,17000.0,17938.79,-938.79,-0.0552,Near Budget
TXN0003948,2025-06-08,2025-06-01,2025,June,ACC00126,CUST0101,Expense,Subscriptions,CloudBox,-35.4,35.4,0.0,35.4,-35.4,Direct Debit,Online,True,False,25666.46,4700.0,4726.18,-26.18,-0.0056,Near Budget
TXN0003949,2025-06-08,2025-06-01,2025,June,ACC00133,CUST0106,Expense,Utilities,PowerGrid,-98.88,98.88,0.0,98.88,-98.88,Direct Debit,London,True,False,21485.63,17000.0,17938.79,-938.79,-0.0552,Near Budget
TXN0003950,2025-06-08,2025-06-01,2025,June,ACC00138,CUST0110,Expense,Utilities,MobileConnect,-123.07,123.07,0.0,123.07,-123.07,Direct Debit,Liverpool,True,False,12163.72,17000.0,17938.79,-938.79,-0.0552,Near Budget
TXN0003951,2025-06-09,2025-06-01,2025,June,ACC00007,CUST0006,Expense,Utilities,PowerGrid,-238.4,238.4,0.0,238.4,-238.4,Direct Debit,Edinburgh,True,False,10479.44,17000.0,17938.79,-938.79,-0.0552,Near Budget
TXN0003952,2025-06-09,2025-06-01,2025,June,ACC00013,CUST0010,Expense,Groceries,GreenGrocer,-38.9,38.9,0.0,38.9,-38.9,Credit Card,Birmingham,False,False,12179.24,2100.0,1946.74,153.26,0.073,Within Budget
TXN0003953,2025-06-09,2025-06-01,2025,June,ACC00029,CUST0023,Expense,Subscriptions,CloudBox,-35.69,35.69,0.0,35.69,-35.69,Direct Debit,Online,True,False,13585.76,4700.0,4726.18,-26.18,-0.0056,Near Budget
TXN0003954,2025-06-09,2025-06-01,2025,June,ACC00036,CUST0029,Expense,Shopping,StyleMarket,-49.06,49.06,0.0,49.06,-49.06,Credit Card,Leeds,False,False,14956.63,7000.0,8320.68,-1320.68,-0.1887,Over Budget
TXN0003955,2025-06-09,2025-06-01,2025,June,ACC00038,CUST0031,Expense,Utilities,PowerGrid,-244.07,244.07,0.0,244.07,-244.07,Direct Debit,Leeds,True,False,-10456.33,17000.0,17938.79,-938.79,-0.0552,Near Budget
TXN0003956,2025-06-09,2025-06-01,2025,June,ACC00040,CUST0032,Expense,Dining,LunchLane,-61.37,61.37,0.0,61.37,-61.37,Credit Card,Glasgow,False,False,21743.9,1800.0,2473.27,-673.27,-0.374,Over Budget
TXN0003957,2025-06-09,2025-06-01,2025,June,ACC00047,CUST0039,Expense,Utilities,WaterWorks,-251.72,251.72,0.0,251.72,-251.72,Direct Debit,Bristol,True,False,16323.63,17000.0,17938.79,-938.79,-0.0552,Near Budget
TXN0003958,2025-06-09,2025-06-01,2025,June,ACC00048,CUST0040,Expense,Subscriptions,CloudBox,-31.93,31.93,0.0,31.93,-31.93,Direct Debit,Online,True,False,16469.76,4700.0,4726.18,-26.18,-0.0056,Near Budget
TXN0003959,2025-06-09,2025-06-01,2025,June,ACC00062,CUST0051,Expense,Groceries,FreshMart,-117.28,117.28,0.0,117.28,-117.28,Debit Card,Glasgow,False,False,-10503.56,2100.0,1946.74,153.26,0.073,Within Budget
TXN0003960,2025-06-09,2025-06-01,2025,June,ACC00067,CUST0055,Expense,Utilities,MobileConnect,-176.23,176.23,0.0,176.23,-176.23,Direct Debit,Glasgow,True,False,6360.57,17000.0,17938.79,-938.79,-0.0552,Near Budget
TXN0003961,2025-06-09,2025-06-01,2025,June,ACC00088,CUST0073,Expense,Utilities,MobileConnect,-194.25,194.25,0.0,194.25,-194.25,Direct Debit,Bristol,True,False,1614.97,17000.0,17938.79,-938.79,-0.0552,Near Budget
TXN0003962,2025-06-09,2025-06-01,2025,June,ACC00102,CUST0083,Expense,Utilities,PowerGrid,-231.98,231.98,0.0,231.98,-231.98,Direct Debit,Glasgow,True,False,6746.41,17000.0,17938.79,-938.79,-0.0552,Near Budget
TXN0003963,2025-06-09,2025-06-01,2025,June,ACC00122,CUST0099,Expense,Subscriptions,MusicWave,-37.31,37.31,0.0,37.31,-37.31,Direct Debit,Online,True,False,5599.26,4700.0,4726.18,-26.18,-0.0056,Near Budget
TXN0003964,2025-06-09,2025-06-01,2025,June,ACC00125,CUST0100,Expense,Groceries,FreshMart,-130.96,130.96,0.0,130.96,-130.96,Debit Card,Manchester,False,False,23546.78,2100.0,1946.74,153.26,0.073,Within Budget
TXN0003965,2025-06-09,2025-06-01,2025,June,ACC00129,CUST0103,Expense,Healthcare,HealthFirst,-277.8,277.8,0.0,277.8,-277.8,Debit Card,Cardiff,False,False,25138.96,6000.0,5609.78,390.22,0.065,Within Budget
TXN0003966,2025-06-09,2025-06-01,2025,June,ACC00131,CUST0105,Expense,Subscriptions,NewsDesk,-52.54,52.54,0.0,52.54,-52.54,Direct Debit,Online,True,False,17143.22,4700.0,4726.18,-26.18,-0.0056,Near Budget
TXN0003967,2025-06-09,2025-06-01,2025,June,ACC00134,CUST0107,Expense,Utilities,WaterWorks,-96.38,96.38,0.0,96.38,-96.38,Direct Debit,Leeds,True,False,25163.3,17000.0,17938.79,-938.79,-0.0552,Near Budget
TXN0003968,2025-06-09,2025-06-01,2025,June,ACC00136,CUST0108,Expense,Groceries,DailyBasket,-54.46,54.46,0.0,54.46,-54.46,Debit Card,Online,False,False,430.06,2100.0,1946.74,153.26,0.073,Within Budget
TXN0003969,2025-06-10,2025-06-01,2025,June,ACC00003,CUST0003,Expense,Utilities,WaterWorks,-206.73,206.73,0.0,206.73,-206.73,Direct Debit,Glasgow,True,False,19278.51,17000.0,17938.79,-938.79,-0.0552,Near Budget
TXN0003970,2025-06-10,2025-06-01,2025,June,ACC00003,CUST0003,Expense,Insurance,HomeShield,-102.59,102.59,0.0,102.59,-102.59,Direct Debit,Glasgow,True,False,19175.92,6500.0,6438.41,61.59,0.0095,Within Budget
TXN0003971,2025-06-10,2025-06-01,2025,June,ACC00004,CUST0004,Expense,Subscriptions,NewsDesk,-18.28,18.28,0.0,18.28,-18.28,Direct Debit,Online,True,False,-3551.54,4700.0,4726.18,-26.18,-0.0056,Near Budget
TXN0003972,2025-06-10,2025-06-01,2025,June,ACC00008,CUST0007,Expense,Subscriptions,StreamPlus,-32.87,32.87,0.0,32.87,-32.87,Direct Debit,Online,True,False,19317.64,4700.0,4726.18,-26.18,-0.0056,Near Budget
TXN0003973,2025-06-10,2025-06-01,2025,June,ACC00013,CUST0010,Expense,Utilities,WaterWorks,-297.45,297.45,0.0,297.45,-297.45,Direct Debit,Edinburgh,True,False,11881.79,17000.0,17938.79,-938.79,-0.0552,Near Budget
TXN0003974,2025-06-10,2025-06-01,2025,June,ACC00015,CUST0012,Expense,Dining,LunchLane,-39.17,39.17,0.0,39.17,-39.17,Mobile Wallet,Glasgow,False,False,23253.11,1800.0,2473.27,-673.27,-0.374,Over Budget
TXN0003975,2025-06-10,2025-06-01,2025,June,ACC00020,CUST0016,Expense,Utilities,WaterWorks,-115.31,115.31,0.0,115.31,-115.31,Direct Debit,Bristol,True,False,-7494.37,17000.0,17938.79,-938.79,-0.0552,Near Budget
TXN0003976,2025-06-10,2025-06-01,2025,June,ACC00020,CUST0016,Expense,Subscriptions,MusicWave,-25.63,25.63,0.0,25.63,-25.63,Direct Debit,Online,True,False,-7520.0,4700.0,4726.18,-26.18,-0.0056,Near Budget
TXN0003977,2025-06-10,2025-06-01,2025,June,ACC00022,CUST0018,Expense,Utilities,MobileConnect,-148.79,148.79,0.0,148.79,-148.79,Direct Debit,Liverpool,True,False,-10949.81,17000.0,17938.79,-938.79,-0.0552,Near Budget
TXN0003978,2025-06-10,2025-06-01,2025,June,ACC00024,CUST0019,Expense,Utilities,PowerGrid,-129.46,129.46,0.0,129.46,-129.46,Direct Debit,Cardiff,True,False,20488.82,17000.0,17938.79,-938.79,-0.0552,Near Budget
TXN0003979,2025-06-10,2025-06-01,2025,June,ACC00025,CUST0020,Expense,Insurance,CoverWise,-126.04,126.04,0.0,126.04,-126.04,Direct Debit,Manchester,True,False,7179.79,6500.0,6438.41,61.59,0.0095,Within Budget
TXN0003980,2025-06-10,2025-06-01,2025,June,ACC00033,CUST0027,Expense,Utilities,WaterWorks,-220.32,220.32,0.0,220.32,-220.32,Direct Debit,Birmingham,True,False,11546.85,17000.0,17938.79,-938.79,-0.0552,Near Budget
TXN0003981,2025-06-10,2025-06-01,2025,June,ACC00033,CUST0027,Expense,Subscriptions,CloudBox,-40.85,40.85,0.0,40.85,-40.85,Direct Debit,Online,True,False,11506.0,4700.0,4726.18,-26.18,-0.0056,Near Budget
TXN0003982,2025-06-10,2025-06-01,2025,June,ACC00043,CUST0035,Expense,Subscriptions,CloudBox,-35.59,35.59,0.0,35.59,-35.59,Direct Debit,Online,True,False,15715.37,4700.0,4726.18,-26.18,-0.0056,Near Budget
TXN0003983,2025-06-10,2025-06-01,2025,June,ACC00044,CUST0036,Expense,Subscriptions,StreamPlus,-21.33,21.33,0.0,21.33,-21.33,Direct Debit,Online,True,False,7851.29,4700.0,4726.18,-26.18,-0.0056,Near Budget
TXN0003984,2025-06-10,2025-06-01,2025,June,ACC00045,CUST0037,Expense,Dining,BistroBox,-26.03,26.03,0.0,26.03,-26.03,Mobile Wallet,Bristol,False,False,7248.39,1800.0,2473.27,-673.27,-0.374,Over Budget
TXN0003985,2025-06-10,2025-06-01,2025,June,ACC00050,CUST0042,Expense,Utilities,WaterWorks,-99.36,99.36,0.0,99.36,-99.36,Direct Debit,London,True,False,8114.66,17000.0,17938.79,-938.79,-0.0552,Near Budget
TXN0003986,2025-06-10,2025-06-01,2025,June,ACC00056,CUST0046,Expense,Transport,QuickFuel,-54.94,54.94,0.0,54.94,-54.94,Debit Card,Bristol,False,False,4442.38,1600.0,932.69,667.31,0.4171,Within Budget
TXN0003987,2025-06-10,2025-06-01,2025,June,ACC00059,CUST0048,Expense,Subscriptions,CloudBox,-23.84,23.84,0.0,23.84,-23.84,Direct Debit,Online,True,False,23653.13,4700.0,4726.18,-26.18,-0.0056,Near Budget
