transaction_id,transaction_date,account_id,customer_id,transaction_type,category,merchant,amount,payment_method,location,is_recurring,is_unusual,balance_after_transaction
TXN0005525,2025-08-11,ACC00078,CUST0065,Expense,Utilities,WaterWorks,-179.68,Direct Debit,Edinburgh,True,False,3981.15
TXN0005526,2025-08-11,ACC00091,CUST0075,Expense,Insurance,CoverWise,-75.59,Direct Debit,Birmingham,True,False,26333.11
TXN0005527,2025-08-11,ACC00093,CUST0076,Expense,Insurance,CoverWise,-119.56,Direct Debit,Edinburgh,True,False,7478.15
TXN0005528,2025-08-11,ACC00094,CUST0077,Expense,Utilities,WaterWorks,-266.61,Direct Debit,London,True,False,7449.12
TXN0005529,2025-08-11,ACC00103,CUST0084,Expense,Utilities,MobileConnect,-126.66,Direct Debit,Birmingham,True,False,15981.63
TXN0005530,2025-08-11,ACC00103,CUST0084,Expense,Insurance,HomeShield,-46.51,Direct Debit,Birmingham,True,False,15935.12
TXN0005531,2025-08-11,ACC00105,CUST0085,Expense,Utilities,MobileConnect,-247.95,Direct Debit,Liverpool,True,False,-5294.78
TXN0005532,2025-08-11,ACC00106,CUST0086,Expense,Utilities,WaterWorks,-283.99,Direct Debit,London,True,False,32791.87
TXN0005533,2025-08-11,ACC00116,CUST0095,Expense,Utilities,PowerGrid,-136.03,Direct Debit,Liverpool,True,False,3427.42
TXN0005534,2025-08-11,ACC00120,CUST0097,Expense,Subscriptions,CloudBox,-34.9,Direct Debit,Online,True,False,-941.44
TXN0005535,2025-08-11,ACC00123,CUST0099,Expense,Subscriptions,CloudBox,-49.54,Direct Debit,Online,True,False,-2114.38
TXN0005536,2025-08-11,ACC00124,CUST0100,Expense,Utilities,PowerGrid,-132.3,Direct Debit,Manchester,True,False,15139.29
TXN0005537,2025-08-11,ACC00129,CUST0103,Expense,Shopping,StyleMarket,-127.51,Debit Card,Manchester,False,False,33788.28
TXN0005538,2025-08-11,ACC00133,CUST0106,Expense,Utilities,WaterWorks,-118.33,Direct Debit,London,True,False,29436.58
TXN0005539,2025-08-11,ACC00138,CUST0110,Expense,Utilities,MobileConnect,-126.5,Direct Debit,Liverpool,True,False,15068.94
TXN0005540,2025-08-11,ACC00140,CUST0111,Expense,Insurance,CoverWise,-65.13,Direct Debit,Edinburgh,True,False,24418.43
TXN0005541,2025-08-11,ACC00141,CUST0112,Expense,Entertainment,CinemaPoint,-29.52,Mobile Wallet,Leeds,False,False,8442.32
TXN0005542,2025-08-12,ACC00005,CUST0004,Expense,Utilities,WaterWorks,-107.23,Direct Debit,Edinburgh,True,False,14905.95
TXN0005543,2025-08-12,ACC00028,CUST0022,Expense,Insurance,AutoProtect,-131.0,Direct Debit,Liverpool,True,False,8876.74
TXN0005544,2025-08-12,ACC00031,CUST0025,Expense,Utilities,MobileConnect,-95.84,Direct Debit,London,True,False,7564.95
TXN0005545,2025-08-12,ACC00032,CUST0026,Expense,Utilities,MobileConnect,-166.56,Direct Debit,Cardiff,True,False,12568.3
TXN0005546,2025-08-12,ACC00035,CUST0028,Expense,Shopping,TechCorner,-40.08,Mobile Wallet,Cardiff,False,False,27656.34
TXN0005547,2025-08-12,ACC00042,CUST0034,Expense,Entertainment,StreamPlus,-80.08,Debit Card,Glasgow,False,False,25542.78
TXN0005548,2025-08-12,ACC00053,CUST0044,Expense,Utilities,WaterWorks,-172.21,Direct Debit,Cardiff,True,False,11895.25
TXN0005549,2025-08-12,ACC00057,CUST0047,Expense,Subscriptions,StreamPlus,-19.6,Direct Debit,Online,True,False,-760.89
TXN0005550,2025-08-12,ACC00061,CUST0050,Expense,Utilities,PowerGrid,-138.16,Direct Debit,Edinburgh,True,False,422.98
TXN0005551,2025-08-12,ACC00080,CUST0066,Expense,Insurance,CoverWise,-105.36,Direct Debit,Edinburgh,True,False,5467.82
TXN0005552,2025-08-12,ACC00081,CUST0067,Expense,Utilities,PowerGrid,-100.17,Direct Debit,London,True,False,-10528.72
TXN0005553,2025-08-12,ACC00084,CUST0070,Expense,Subscriptions,MusicWave,-12.07,Direct Debit,Online,True,False,27829.09
TXN0005554,2025-08-12,ACC00085,CUST0070,Expense,Utilities,PowerGrid,-203.58,Direct Debit,Bristol,True,False,-13661.74
TXN0005555,2025-08-12,ACC00085,CUST0070,Expense,Insurance,CoverWise,-129.44,Direct Debit,Bristol,True,False,-13791.18
TXN0005556,2025-08-12,ACC00088,CUST0073,Expense,Utilities,PowerGrid,-187.94,Direct Debit,Bristol,True,False,-908.79
TXN0005557,2025-08-12,ACC00107,CUST0087,Expense,Utilities,MobileConnect,-113.54,Direct Debit,Bristol,True,False,22836.32
TXN0005558,2025-08-12,ACC00109,CUST0088,Expense,Utilities,PowerGrid,-145.46,Direct Debit,Liverpool,True,False,25446.24
TXN0005559,2025-08-12,ACC00111,CUST0090,Expense,Insurance,AutoProtect,-90.82,Direct Debit,Liverpool,True,False,-10526.3
TXN0005560,2025-08-12,ACC00120,CUST0097,Expense,Utilities,WaterWorks,-111.91,Direct Debit,Edinburgh,True,False,-1053.35
TXN0005561,2025-08-12,ACC00130,CUST0104,Expense,Subscriptions,StreamPlus,-21.16,Direct Debit,Online,True,False,28394.12
TXN0005562,2025-08-12,ACC00131,CUST0105,Expense,Shopping,TechCorner,-69.45,Debit Card,Cardiff,False,False,21970.61
TXN0005563,2025-08-12,ACC00135,CUST0107,Expense,Entertainment,GameHub,-75.32,Mobile Wallet,Cardiff,False,False,-5320.8
TXN0005564,2025-08-12,ACC00141,CUST0112,Expense,Transport,QuickFuel,-47.3,Credit Card,Bristol,False,False,8395.02
TXN0005565,2025-08-13,ACC00003,CUST0003,Expense,Utilities,MobileConnect,-246.34,Direct Debit,Glasgow,True,False,24234.71
TXN0005566,2025-08-13,ACC00005,CUST0004,Expense,Transport,RideLoop,-52.34,Debit Card,Manchester,False,False,14853.61
TXN0005567,2025-08-13,ACC00013,CUST0010,Expense,Subscriptions,MusicWave,-33.74,Direct Debit,Online,True,False,16287.21
TXN0005568,2025-08-13,ACC00015,CUST0012,Expense,Subscriptions,NewsDesk,-42.21,Direct Debit,Online,True,False,31191.68
TXN0005569,2025-08-13,ACC00019,CUST0015,Expense,Subscriptions,CloudBox,-25.85,Direct Debit,Online,True,False,20646.72
TXN0005570,2025-08-13,ACC00019,CUST0015,Expense,Transport,QuickFuel,-118.77,Credit Card,Birmingham,False,False,20527.95
TXN0005571,2025-08-13,ACC00025,CUST0020,Expense,Insurance,AutoProtect,-121.33,Direct Debit,Manchester,True,False,5172.14
TXN0005572,2025-08-13,ACC00032,CUST0026,Expense,Insurance,AutoProtect,-94.25,Direct Debit,Cardiff,True,False,12474.05
TXN0005573,2025-08-13,ACC00033,CUST0027,Expense,Shopping,StyleMarket,-225.9,Credit Card,Bristol,False,False,15860.78
TXN0005574,2025-08-13,ACC00034,CUST0028,Expense,Utilities,PowerGrid,-210.17,Direct Debit,Leeds,True,False,15490.66
TXN0005575,2025-08-13,ACC00041,CUST0033,Expense,Utilities,PowerGrid,-135.57,Direct Debit,Bristol,True,False,11119.42
TXN0005576,2025-08-13,ACC00042,CUST0034,Expense,Insurance,AutoProtect,-156.62,Direct Debit,Manchester,True,False,25386.16
TXN0005577,2025-08-13,ACC00047,CUST0039,Expense,Insurance,CoverWise,-72.07,Direct Debit,Bristol,True,False,20046.85
TXN0005578,2025-08-13,ACC00050,CUST0042,Expense,Dining,CafeSquare,-45.37,Debit Card,Edinburgh,False,False,11137.93
TXN0005579,2025-08-13,ACC00059,CUST0048,Expense,Insurance,HomeShield,-184.98,Direct Debit,Glasgow,True,False,31867.18
TXN0005580,2025-08-13,ACC00062,CUST0051,Expense,Subscriptions,StreamPlus,-7.19,Direct Debit,Online,True,False,-16727.83
TXN0005581,2025-08-13,ACC00066,CUST0054,Expense,Utilities,WaterWorks,-203.58,Direct Debit,Edinburgh,True,False,-12518.03
TXN0005582,2025-08-13,ACC00068,CUST0056,Expense,Insurance,HomeShield,-78.34,Direct Debit,Glasgow,True,False,22066.12
TXN0005583,2025-08-13,ACC00073,CUST0060,Expense,Insurance,CoverWise,-163.55,Direct Debit,Cardiff,True,False,21244.05
TXN0005584,2025-08-13,ACC00074,CUST0061,Expense,Insurance,AutoProtect,-168.37,Direct Debit,Birmingham,True,False,7469.84
TXN0005585,2025-08-13,ACC00077,CUST0064,Expense,Insurance,AutoProtect,-125.44,Direct Debit,Birmingham,True,False,26556.17
TXN0005586,2025-08-13,ACC00084,CUST0070,Expense,Subscriptions,StreamPlus,-31.2,Direct Debit,Online,True,False,27797.89
TXN0005587,2025-08-13,ACC00104,CUST0085,Expense,Subscriptions,StreamPlus,-19.39,Direct Debit,Online,True,False,-8432.01
TXN0005588,2025-08-13,ACC00110,CUST0089,Expense,Utilities,MobileConnect,-257.32,Direct Debit,Birmingham,True,False,15396.44
TXN0005589,2025-08-13,ACC00122,CUST0099,Expense,Utilities,WaterWorks,-233.9,Direct Debit,Glasgow,True,False,7982.13
TXN0005590,2025-08-13,ACC00124,CUST0100,Expense,Subscriptions,CloudBox,-54.31,Direct Debit,Online,True,False,15084.98
TXN0005591,2025-08-13,ACC00134,CUST0107,Expense,Utilities,MobileConnect,-115.92,Direct Debit,Leeds,True,False,32197.48
TXN0005592,2025-08-13,ACC00135,CUST0107,Expense,Entertainment,GameHub,-26.99,Debit Card,Birmingham,False,False,-5347.79
TXN0005593,2025-08-13,ACC00143,CUST0114,Expense,Subscriptions,CloudBox,-19.59,Direct Debit,Online,True,False,31764.52
TXN0005594,2025-08-13,ACC00144,CUST0115,Expense,Subscriptions,CloudBox,-50.02,Direct Debit,Online,True,False,1759.45
TXN0005595,2025-08-13,ACC00145,CUST0116,Expense,Utilities,PowerGrid,-177.42,Direct Debit,Leeds,True,False,27448.47
TXN0005596,2025-08-13,ACC00147,CUST0118,Expense,Utilities,MobileConnect,-105.07,Direct Debit,Edinburgh,True,False,22171.75
TXN0005597,2025-08-14,ACC00006,CUST0005,Expense,Insurance,AutoProtect,-47.92,Direct Debit,Manchester,True,False,20612.43
TXN0005598,2025-08-14,ACC00006,CUST0005,Expense,Shopping,StyleMarket,-57.7,Credit Card,Glasgow,False,False,20554.73
TXN0005599,2025-08-14,ACC00011,CUST0009,Expense,Utilities,WaterWorks,-90.54,Direct Debit,London,True,False,19414.24
TXN0005600,2025-08-14,ACC00014,CUST0011,Expense,Insurance,AutoProtect,-146.41,Direct Debit,Glasgow,True,False,9670.17
TXN0005601,2025-08-14,ACC00019,CUST0015,Expense,Insurance,HomeShield,-95.27,Direct Debit,Cardiff,True,False,20432.68
TXN0005602,2025-08-14,ACC00024,CUST0019,Expense,Utilities,PowerGrid,-140.72,Direct Debit,Cardiff,True,False,26289.47
TXN0005603,2025-08-14,ACC00025,CUST0020,Expense,Utilities,MobileConnect,-190.29,Direct Debit,Manchester,True,False,4981.85
TXN0005604,2025-08-14,ACC00034,CUST0028,Expense,Subscriptions,StreamPlus,-26.95,Direct Debit,Online,True,False,15463.71
TXN0005605,2025-08-14,ACC00035,CUST0028,Expense,Insurance,CoverWise,-109.4,Direct Debit,Leeds,True,False,27546.94
TXN0005606,2025-08-14,ACC00037,CUST0030,Expense,Utilities,WaterWorks,-127.73,Direct Debit,Cardiff,True,False,28882.84
TXN0005607,2025-08-14,ACC00038,CUST0031,Expense,Subscriptions,NewsDesk,-11.19,Direct Debit,Online,True,False,-13521.34
TXN0005608,2025-08-14,ACC00060,CUST0049,Expense,Shopping,TechCorner,-487.95,Debit Card,Online,False,False,-401.97
TXN0005609,2025-08-14,ACC00061,CUST0050,Expense,Insurance,HomeShield,-130.35,Direct Debit,Edinburgh,True,False,292.63
TXN0005610,2025-08-14,ACC00062,CUST0051,Expense,Utilities,WaterWorks,-215.32,Direct Debit,Manchester,True,False,-16943.15
TXN0005611,2025-08-14,ACC00078,CUST0065,Expense,Subscriptions,NewsDesk,-7.19,Direct Debit,Online,True,False,3973.96
TXN0005612,2025-08-14,ACC00080,CUST0066,Expense,Dining,LunchLane,-67.93,Credit Card,Birmingham,False,False,5399.89
TXN0005613,2025-08-14,ACC00088,CUST0073,Expense,Subscriptions,MusicWave,-24.21,Direct Debit,Online,True,False,-933.0
TXN0005614,2025-08-14,ACC00099,CUST0080,Expense,Utilities,WaterWorks,-159.78,Direct Debit,Liverpool,True,False,5991.38
TXN0005615,2025-08-14,ACC00102,CUST0083,Expense,Utilities,PowerGrid,-225.75,Direct Debit,Glasgow,True,False,9728.25
TXN0005616,2025-08-14,ACC00114,CUST0093,Expense,Utilities,WaterWorks,-140.95,Direct Debit,Edinburgh,True,False,-17983.32
TXN0005617,2025-08-14,ACC00117,CUST0095,Expense,Subscriptions,NewsDesk,-44.84,Direct Debit,Online,True,False,20011.31
TXN0005618,2025-08-14,ACC00119,CUST0096,Expense,Insurance,CoverWise,-196.87,Direct Debit,Liverpool,True,False,3822.84
TXN0005619,2025-08-14,ACC00123,CUST0099,Expense,Insurance,CoverWise,-129.69,Direct Debit,Glasgow,True,False,-2244.07
TXN0005620,2025-08-14,ACC00125,CUST0100,Expense,Utilities,WaterWorks,-133.0,Direct Debit,Manchester,True,False,30902.1
TXN0005621,2025-08-14,ACC00127,CUST0102,Expense,Subscriptions,MusicWave,-39.76,Direct Debit,Online,True,False,15114.33
TXN0005622,2025-08-14,ACC00142,CUST0113,Expense,Utilities,PowerGrid,-274.86,Direct Debit,London,True,False,15109.21
TXN0005623,2025-08-15,ACC00002,CUST0002,Expense,Insurance,CoverWise,-177.49,Direct Debit,Bristol,True,False,20890.53
TXN0005624,2025-08-15,ACC00007,CUST0006,Expense,Insurance,HomeShield,-92.61,Direct Debit,Edinburgh,True,False,13907.94
TXN0005625,2025-08-15,ACC00007,CUST0006,Expense,Subscriptions,StreamPlus,-26.2,Direct Debit,Online,True,False,13881.74
TXN0005626,2025-08-15,ACC00010,CUST0008,Expense,Utilities,MobileConnect,-86.2,Direct Debit,Glasgow,True,False,13544.74
TXN0005627,2025-08-15,ACC00015,CUST0012,Expense,Insurance,HomeShield,-70.36,Direct Debit,Manchester,True,False,31121.32
TXN0005628,2025-08-15,ACC00017,CUST0014,Expense,Dining,BistroBox,-920.53,Debit Card,Leeds,False,True,-5053.48
TXN0005629,2025-08-15,ACC00019,CUST0015,Expense,Entertainment,CinemaPoint,-121.95,Mobile Wallet,London,False,False,20310.73
TXN0005630,2025-08-15,ACC00036,CUST0029,Expense,Utilities,MobileConnect,-138.12,Direct Debit,Leeds,True,False,17990.26
TXN0005631,2025-08-15,ACC00036,CUST0029,Expense,Subscriptions,MusicWave,-34.08,Direct Debit,Online,True,False,17956.18
TXN0005632,2025-08-15,ACC00039,CUST0031,Expense,Subscriptions,NewsDesk,-32.89,Direct Debit,Online,True,False,8656.62
TXN0005633,2025-08-15,ACC00050,CUST0042,Expense,Utilities,WaterWorks,-101.03,Direct Debit,London,True,False,11036.9
TXN0005634,2025-08-15,ACC00058,CUST0048,Expense,Utilities,MobileConnect,-254.78,Direct Debit,Glasgow,True,False,20738.64
TXN0005635,2025-08-15,ACC00061,CUST0050,Expense,Subscriptions,CloudBox,-17.81,Direct Debit,Online,True,False,274.82
TXN0005636,2025-08-15,ACC00079,CUST0065,Expense,Utilities,PowerGrid,-209.38,Direct Debit,Edinburgh,True,False,34065.5
TXN0005637,2025-08-15,ACC00094,CUST0077,Expense,Healthcare,Harbor Motors,-2550.02,Debit Card,London,False,True,4899.1
TXN0005638,2025-08-15,ACC00096,CUST0078,Expense,Subscriptions,CloudBox,-40.86,Direct Debit,Online,True,False,-13736.46
TXN0005639,2025-08-15,ACC00099,CUST0080,Expense,Travel,StayEasy Hotels,-340.2,Credit Card,Bristol,False,False,5651.18
TXN0005640,2025-08-15,ACC00102,CUST0083,Expense,Groceries,GreenGrocer,-81.53,Credit Card,Cardiff,False,False,9646.72
TXN0005641,2025-08-15,ACC00104,CUST0085,Expense,Travel,MetroTravel,-420.36,Credit Card,Birmingham,False,False,-8852.37
TXN0005642,2025-08-15,ACC00109,CUST0088,Expense,Insurance,CoverWise,-101.75,Direct Debit,Liverpool,True,False,25344.49
TXN0005643,2025-08-15,ACC00113,CUST0092,Expense,Utilities,WaterWorks,-232.69,Direct Debit,Cardiff,True,False,7523.18
TXN0005644,2025-08-15,ACC00119,CUST0096,Expense,Subscriptions,StreamPlus,-34.02,Direct Debit,Online,True,False,3788.82
TXN0005645,2025-08-15,ACC00129,CUST0103,Expense,Subscriptions,CloudBox,-7.46,Direct Debit,Online,True,False,33780.82
TXN0005646,2025-08-15,ACC00136,CUST0108,Expense,Insurance,AutoProtect,-147.97,Direct Debit,Edinburgh,True,False,-1974.76
TXN0005647,2025-08-16,ACC00005,CUST0004,Expense,Subscriptions,CloudBox,-9.42,Direct Debit,Online,True,False,14844.19
TXN0005648,2025-08-16,ACC00021,CUST0017,Expense,Healthcare,HealthFirst,-55.22,Debit Card,Bristol,False,False,23882.39
TXN0005649,2025-08-16,ACC00033,CUST0027,Expense,Subscriptions,CloudBox,-41.47,Direct Debit,Online,True,False,15819.31
TXN0005650,2025-08-16,ACC00034,CUST0028,Expense,Subscriptions,MusicWave,-35.27,Direct Debit,Online,True,False,15428.44
TXN0005651,2025-08-16,ACC00042,CUST0034,Expense,Subscriptions,MusicWave,-45.31,Direct Debit,Online,True,False,25340.85
TXN0005652,2025-08-16,ACC00056,CUST0046,Expense,Insurance,CoverWise,-59.81,Direct Debit,Cardiff,True,False,5863.94
TXN0005653,2025-08-16,ACC00058,CUST0048,Expense,Insurance,AutoProtect,-127.43,Direct Debit,Glasgow,True,False,20611.21
TXN0005654,2025-08-16,ACC00066,CUST0054,Expense,Groceries,DailyBasket,-69.72,Debit Card,London,False,False,-12587.75
TXN0005655,2025-08-16,ACC00073,CUST0060,Expense,Subscriptions,NewsDesk,-42.27,Direct Debit,Online,True,False,21201.78
TXN0005656,2025-08-16,ACC00087,CUST0072,Expense,Groceries,DailyBasket,-91.72,Debit Card,Leeds,False,False,29255.79
TXN0005657,2025-08-16,ACC00088,CUST0073,Expense,Insurance,AutoProtect,-45.84,Direct Debit,Bristol,True,False,-978.84
TXN0005658,2025-08-16,ACC00101,CUST0082,Expense,Subscriptions,MusicWave,-29.61,Direct Debit,Online,True,False,6622.16
TXN0005659,2025-08-16,ACC00102,CUST0083,Expense,Insurance,AutoProtect,-50.36,Direct Debit,Glasgow,True,False,9596.36
TXN0005660,2025-08-16,ACC00102,CUST0083,Expense,Shopping,TechCorner,-367.68,Credit Card,Liverpool,False,True,9228.68
TXN0005661,2025-08-16,ACC00110,CUST0089,Expense,Entertainment,GameHub,-122.55,Credit Card,Bristol,False,False,15273.89
TXN0005662,2025-08-16,ACC00127,CUST0102,Expense,Travel,SkyBridge,-193.76,Mobile Wallet,Birmingham,False,False,14920.57
TXN0005663,2025-08-16,ACC00137,CUST0109,Expense,Insurance,AutoProtect,-81.06,Direct Debit,Cardiff,True,False,23401.35
TXN0005664,2025-08-17,ACC00003,CUST0003,Expense,Subscriptions,StreamPlus,-41.59,Direct Debit,Online,True,False,24193.12
TXN0005665,2025-08-17,ACC00009,CUST0007,Expense,Dining,CafeSquare,-103.05,Credit Card,Birmingham,False,False,19018.17
TXN0005666,2025-08-17,ACC00015,CUST0012,Expense,Subscriptions,MusicWave,-43.92,Direct Debit,Online,True,False,31077.4
TXN0005667,2025-08-17,ACC00033,CUST0027,Expense,Subscriptions,MusicWave,-34.22,Direct Debit,Online,True,False,15785.09
TXN0005668,2025-08-17,ACC00037,CUST0030,Expense,Transport,RideLoop,-76.21,Debit Card,Cardiff,False,False,28806.63
TXN0005669,2025-08-17,ACC00049,CUST0041,Expense,Transport,QuickFuel,-78.76,Cash Withdrawal,Leeds,False,False,-7962.59
TXN0005670,2025-08-17,ACC00057,CUST0047,Expense,Subscriptions,NewsDesk,-41.15,Direct Debit,Online,True,False,-802.04
TXN0005671,2025-08-17,ACC00060,CUST0049,Expense,Insurance,CoverWise,-77.74,Direct Debit,Birmingham,True,False,-479.71
TXN0005672,2025-08-17,ACC00075,CUST0062,Expense,Subscriptions,MusicWave,-7.46,Direct Debit,Online,True,False,-10639.44
TXN0005673,2025-08-17,ACC00078,CUST0065,Expense,Subscriptions,MusicWave,-41.92,Direct Debit,Online,True,False,3932.04
TXN0005674,2025-08-17,ACC00097,CUST0079,Expense,Subscriptions,MusicWave,-30.7,Direct Debit,Online,True,False,25641.89
TXN0005675,2025-08-17,ACC00100,CUST0081,Expense,Subscriptions,CloudBox,-25.42,Direct Debit,Online,True,False,34833.49
TXN0005676,2025-08-17,ACC00121,CUST0098,Expense,Insurance,AutoProtect,-114.06,Direct Debit,Manchester,True,False,4773.28
TXN0005677,2025-08-17,ACC00129,CUST0103,Expense,Subscriptions,NewsDesk,-44.78,Direct Debit,Online,True,False,33736.04
TXN0005678,2025-08-17,ACC00130,CUST0104,Expense,Groceries,GreenGrocer,-74.19,Credit Card,Liverpool,False,False,28319.93
TXN0005679,2025-08-17,ACC00131,CUST0105,Expense,Subscriptions,NewsDesk,-38.53,Direct Debit,Online,True,False,21932.08
TXN0005680,2025-08-17,ACC00131,CUST0105,Expense,Subscriptions,CloudBox,-47.25,Direct Debit,Online,True,False,21884.83
TXN0005681,2025-08-17,ACC00137,CUST0109,Expense,Dining,LunchLane,-162.67,Credit Card,Bristol,False,False,23238.68
TXN0005682,2025-08-17,ACC00141,CUST0112,Expense,Insurance,CoverWise,-100.84,Direct Debit,Liverpool,True,False,8294.18
TXN0005683,2025-08-17,ACC00146,CUST0117,Expense,Insurance,HomeShield,-149.19,Direct Debit,Liverpool,True,False,19453.97
TXN0005684,2025-08-18,ACC00003,CUST0003,Expense,Insurance,HomeShield,-100.21,Direct Debit,Glasgow,True,False,24092.91
TXN0005685,2025-08-18,ACC00006,CUST0005,Expense,Subscriptions,CloudBox,-19.7,Direct Debit,Online,True,False,20535.03
TXN0005686,2025-08-18,ACC00013,CUST0010,Expense,Insurance,HomeShield,-66.75,Direct Debit,Edinburgh,True,False,16220.46
TXN0005687,2025-08-18,ACC00016,CUST0013,Expense,Dining,CafeSquare,-63.91,Credit Card,Cardiff,False,False,21397.27
TXN0005688,2025-08-18,ACC00022,CUST0018,Expense,Insurance,AutoProtect,-115.93,Direct Debit,Liverpool,True,False,-16074.7
TXN0005689,2025-08-18,ACC00022,CUST0018,Expense,Subscriptions,NewsDesk,-40.21,Direct Debit,Online,True,False,-16114.91
TXN0005690,2025-08-18,ACC00030,CUST0024,Expense,Transport,MetroTravel,-35.63,Cash Withdrawal,Manchester,False,False,-10222.32
TXN0005691,2025-08-18,ACC00050,CUST0042,Expense,Insurance,AutoProtect,-89.74,Direct Debit,London,True,False,10947.16
TXN0005692,2025-08-18,ACC00059,CUST0048,Expense,Subscriptions,CloudBox,-32.22,Direct Debit,Online,True,False,31834.96
TXN0005693,2025-08-18,ACC00064,CUST0052,Expense,Subscriptions,CloudBox,-32.51,Direct Debit,Online,True,False,6808.14
TXN0005694,2025-08-18,ACC00074,CUST0061,Expense,Subscriptions,CloudBox,-25.84,Direct Debit,Online,True,False,7444.0
TXN0005695,2025-08-18,ACC00081,CUST0067,Expense,Subscriptions,StreamPlus,-27.61,Direct Debit,Online,True,False,-10556.33
TXN0005696,2025-08-18,ACC00089,CUST0074,Expense,Insurance,AutoProtect,-119.42,Direct Debit,Manchester,True,False,-14374.19
TXN0005697,2025-08-18,ACC00090,CUST0074,Transfer,Transfers,Internal Transfer,-686.45,Bank Transfer,Bristol,False,False,19844.06
TXN0005698,2025-08-18,ACC00098,CUST0080,Expense,Subscriptions,NewsDesk,-42.67,Direct Debit,Online,True,False,26227.68
TXN0005699,2025-08-18,ACC00108,CUST0088,Expense,Subscriptions,CloudBox,-31.89,Direct Debit,Online,True,False,7327.59
TXN0005700,2025-08-18,ACC00126,CUST0101,Expense,Insurance,HomeShield,-75.27,Direct Debit,Liverpool,True,False,33310.45
TXN0005701,2025-08-18,ACC00132,CUST0106,Expense,Insurance,AutoProtect,-177.08,Direct Debit,London,True,False,32309.8
TXN0005702,2025-08-18,ACC00144,CUST0115,Expense,Insurance,CoverWise,-43.28,Direct Debit,Glasgow,True,False,1716.17
TXN0005703,2025-08-18,ACC00145,CUST0116,Expense,Insurance,HomeShield,-51.54,Direct Debit,Leeds,True,False,27396.93
TXN0005704,2025-08-18,ACC00148,CUST0119,Expense,Healthcare,PharmaCare,-197.39,Debit Card,Glasgow,False,False,19108.06
TXN0005705,2025-08-19,ACC00049,CUST0041,Expense,Subscriptions,StreamPlus,-40.17,Direct Debit,Online,True,False,-8002.76
TXN0005706,2025-08-19,ACC00063,CUST0052,Expense,Groceries,GreenGrocer,-86.04,Mobile Wallet,Glasgow,False,False,22013.67
TXN0005707,2025-08-19,ACC00087,CUST0072,Expense,Insurance,HomeShield,-102.91,Direct Debit,Edinburgh,True,False,29152.88
TXN0005708,2025-08-19,ACC00090,CUST0074,Expense,Subscriptions,MusicWave,-43.1,Direct Debit,Online,True,False,19800.96
TXN0005709,2025-08-19,ACC00096,CUST0078,Expense,Subscriptions,NewsDesk,-15.52,Direct Debit,Online,True,False,-13751.98
TXN0005710,2025-08-19,ACC00096,CUST0078,Expense,Groceries,DailyBasket,-108.75,Credit Card,Liverpool,False,False,-13860.73
TXN0005711,2025-08-19,ACC00098,CUST0080,Expense,Insurance,CoverWise,-54.78,Direct Debit,Liverpool,True,False,26172.9
TXN0005712,2025-08-19,ACC00114,CUST0093,Expense,Utilities,WaterWorks,-61.9,Standing Order,Birmingham,False,False,-18045.22
TXN0005713,2025-08-19,ACC00115,CUST0094,Expense,Subscriptions,StreamPlus,-28.07,Direct Debit,Online,True,False,33482.85
TXN0005714,2025-08-19,ACC00116,CUST0095,Expense,Insurance,CoverWise,-191.82,Direct Debit,Liverpool,True,False,3235.6
TXN0005715,2025-08-19,ACC00119,CUST0096,Expense,Subscriptions,NewsDesk,-34.02,Direct Debit,Online,True,False,3754.8
TXN0005716,2025-08-19,ACC00120,CUST0097,Expense,Groceries,FreshMart,-63.82,Debit Card,Birmingham,False,False,-1117.17
TXN0005717,2025-08-19,ACC00124,CUST0100,Expense,Subscriptions,NewsDesk,-23.47,Direct Debit,Online,True,False,15061.51
TXN0005718,2025-08-19,ACC00134,CUST0107,Expense,Subscriptions,StreamPlus,-54.7,Direct Debit,Online,True,False,32142.78
TXN0005719,2025-08-19,ACC00135,CUST0107,Expense,Insurance,HomeShield,-128.96,Direct Debit,Leeds,True,False,-5476.75
TXN0005720,2025-08-20,ACC00002,CUST0002,Expense,Groceries,GreenGrocer,-78.69,Debit Card,Liverpool,False,False,20811.84
TXN0005721,2025-08-20,ACC00021,CUST0017,Expense,Subscriptions,MusicWave,-27.56,Direct Debit,Online,True,False,23854.83
TXN0005722,2025-08-20,ACC00039,CUST0031,Expense,Shopping,StyleMarket,-310.7,Debit Card,London,False,False,8345.92
TXN0005723,2025-08-20,ACC00041,CUST0033,Expense,Subscriptions,NewsDesk,-48.89,Direct Debit,Online,True,False,11070.53
TXN0005724,2025-08-20,ACC00060,CUST0049,Expense,Subscriptions,NewsDesk,-33.95,Direct Debit,Online,True,False,-513.66
TXN0005725,2025-08-20,ACC00071,CUST0059,Expense,Subscriptions,CloudBox,-31.42,Direct Debit,Online,True,False,23290.42
TXN0005726,2025-08-20,ACC00075,CUST0062,Expense,Subscriptions,CloudBox,-41.34,Direct Debit,Online,True,False,-10680.78
TXN0005727,2025-08-20,ACC00095,CUST0077,Expense,Subscriptions,CloudBox,-8.09,Direct Debit,Online,True,False,-3633.66
TXN0005728,2025-08-20,ACC00117,CUST0095,Expense,Dining,BistroBox,-122.79,Debit Card,Edinburgh,False,False,19888.52
